,name,url_x,description,score,short_url,url_y,latlon,address,latitude,longitude
297,Le Grand Balcon Hotel,https://www.booking.com/hotel/fr/le-grand-balcon-toulouse.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1473166&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=d6eaa333598c00ee&srepoch=1646176360&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"[""Situé dans le centre de Toulouse, à 4 km du Stadium, Le Grand Balcon Hotel est un établissement 4 étoiles doté d'une décoration des années 1930 et d'une réception ouverte 24h/24. "", '1 893 expériences vécues']","['8,7']",https://www.booking.com/hotel/fr/le-grand-balcon-toulouse.fr.html?aid=304142,https://www.booking.com/hotel/fr/le-grand-balcon-toulouse.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1473166&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=245d9aee70130110&srepoch=1641938525&from=searchresults,"43.60487367,1.44249469","8-10 Rue Romiguieres, 31000 Toulouse, France",43.60487367,1.44249469
298,"Cassis, le Grand Bleu, triplex vue mer, port plage 10mn à pieds",https://www.booking.com/hotel/fr/le-grand-bleu-cassis1.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1416912&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=e211a333f4fb022b&srepoch=1646176359&from=searchresults#hotelTmpl,"['Hébergement géré par un particulier', 'Situé à Cassis, l’hébergement Cassis, le Grand Bleu, triplex vue mer, port plage 10mn à pieds bénéficie d’un balcon, de la climatisation et d’un jardin. ', '29 expériences vécues']","['8,9']",https://www.booking.com/hotel/fr/le-grand-bleu-cassis1.fr.html?aid=304142,https://www.booking.com/hotel/fr/le-grand-bleu-cassis1.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1416912&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=25689aed896701b6&srepoch=1641938523&from=searchresults,"43.22080450,5.54229625","3 Avenue Auguste Favier, 13260 Cassis, France",43.2208045,5.54229625
299,Le Grand Hôtel Grenoble,https://www.booking.com/hotel/fr/le-grand-grenoble-centre.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1430647&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=3e43a33277100085&srepoch=1646176358&from=searchresults#hotelTmpl,"['Le Grand Hôtel Grenoble est un établissement 4 étoiles situé dans le centre-ville de Grenoble, à 10 mètres de la place Grenette. Les chambres sont insonorisées et climatisées. ', '1 504 expériences vécues']","['8,7']",https://www.booking.com/hotel/fr/le-grand-grenoble-centre.fr.html?aid=304142,https://www.booking.com/hotel/fr/le-grand-grenoble-centre.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1430647&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=d5099aeda8ca011e&srepoch=1641938523&from=searchresults,"45.19081504,5.72854802","5 rue de la Republique, 38000 Grenoble, France",45.19081504,5.72854802
300,Le Hameau d'Eguisheim - Chambres d'hôtes & Gîtes,https://www.booking.com/hotel/fr/le-hameau-d-eguisheim.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1425030&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=b275a3320c52000f&srepoch=1646176358&from=searchresults#hotelTmpl,"[""Occupant une maison à colombages typiquement alsacienne, Le Hameau d'Eguisheim propose des chambres d'hôtes et des hébergements indépendants sur un domaine avec un vignoble. "", '330 expériences vécues']","['9,0']",https://www.booking.com/hotel/fr/le-hameau-d-eguisheim.fr.html?aid=304142,https://www.booking.com/hotel/fr/le-hameau-d-eguisheim.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1425030&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=f25c9aeca27601bf&srepoch=1641938523&from=searchresults,"48.04252897,7.30712727","33 Grand Rue, 68420 Eguisheim, France",48.04252897,7.30712727
301,Hôtel du Haut Koenigsbourg - romantisme et nature dans le parc naturel d'alsace,https://www.booking.com/hotel/fr/le-haut-koenigsbourg.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=204055&dest_type=landmark&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=c0b5a332b0930222&srepoch=1646176358&from=searchresults#hotelTmpl,"['L’Hôtel du Haut Koenigsbourg - le hk romantique au naturel propose des hébergements avec salle de bains privative dans le parc régional des Ballons des Vosges. ', '659 expériences vécues']","['9,2']",https://www.booking.com/hotel/fr/le-haut-koenigsbourg.fr.html?aid=304142,https://www.booking.com/hotel/fr/le-haut-koenigsbourg.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=204055&dest_type=landmark&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=e0269aec0d190206&srepoch=1641938522&from=searchresults,"48.23164092,7.30222034","9 rue de Rodern, 68590 Thannenkirch, France",48.23164092,7.30222034
302,Le Hüb hostel - Grenoble,https://www.booking.com/hotel/fr/le-hub-hostel-grenoble.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1430647&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=3e43a33277100085&srepoch=1646176358&from=searchresults#hotelTmpl,"['L’auberge de jeunesse Le Hüb hostel - Grenoble vous accueille à Grenoble, à 300\xa0mètres du centre des congrès du WTC. Elle possède un bar, un parking privé, un salon commun, un jardin et une terrasse. ', '349 expériences vécues']","['7,7']",https://www.booking.com/hotel/fr/le-hub-hostel-grenoble.fr.html?aid=304142,https://www.booking.com/hotel/fr/le-hub-hostel-grenoble.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1430647&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=d5099aeda8ca011e&srepoch=1641938523&from=searchresults,"45.19287300,5.71191700","25 Avenue Doyen Louis Weil, 38000 Grenoble, France",45.192873,5.711917
303,Le Jardin de la cité,https://www.booking.com/hotel/fr/le-jardin-de-la-cite.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1416701&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=0c20a333b0370008&srepoch=1646176360&from=searchresults#hotelTmpl,"['Hébergement géré par un particulier', ""Situé à Carcassonne, à 2,2 km de la Maison des Mémoires et à 3 km de la cathédrale, l'établissement Le Jardin de la cité propose des hébergements avec une connexion Wi-Fi gratuite, la climatisation et..."", '76 expériences vécues']","['9,3']",https://www.booking.com/hotel/fr/le-jardin-de-la-cite.fr.html?aid=304142,https://www.booking.com/hotel/fr/le-jardin-de-la-cite.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1416701&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=bfcd9aed724b0014&srepoch=1641938524&from=searchresults,"43.20617900,2.37095400","1 Chemin de Montlegun, 11000 Carcassonne, France",43.206179,2.370954
304,Logis Sainte Claire,https://www.booking.com/hotel/fr/le-logis-sainte-claire.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1452421&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=b257a3336be401df&srepoch=1646176361&from=searchresults#hotelTmpl,"['Hébergement géré par un particulier', 'Situé à Montauban, le Logis Sainte Claire propose des hébergements avec une terrasse et une connexion Wi-Fi gratuite. Cordes-sur-Ciel se trouve à 49 km. ', '19 expériences vécues']","['9,3']",https://www.booking.com/hotel/fr/le-logis-sainte-claire.fr.html?aid=304142,https://www.booking.com/hotel/fr/le-logis-sainte-claire.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1452421&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=b3d49aee968c0009&srepoch=1641938525&from=searchresults,"44.02071990,1.35166594","9 Rue Sainte-Claire, 82000 Montauban, France",44.0207199,1.35166594
305,Le Luxury Design de la Vieille Ville,https://www.booking.com/hotel/fr/le-luxury-design-de-la-vieille-ville.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1407760&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=10d8a3322cde01eb&srepoch=1646176358&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"[""Situé à Annecy, à 100 mètres du château et à 200 mètres du palais de l'Île, l'établissement Le Luxury Design de la Vieille Ville offre une vue sur la ville et dispose d'une connexion Wi-Fi gratuite. "", '33 expériences vécues']","['9,5']",https://www.booking.com/hotel/fr/le-luxury-design-de-la-vieille-ville.fr.html?aid=304142,https://www.booking.com/hotel/fr/le-luxury-design-de-la-vieille-ville.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1407760&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=6f239aed655d0146&srepoch=1641938523&from=searchresults,"45.89832176,6.12479564","17 Rue Sainte-Claire, 74000 Annecy, France",45.89832176,6.12479564
306,LE PANIER ENCHANTÉ - Suites & Loft - Terrasse et patio au dessus du Vieux Port,https://www.booking.com/hotel/fr/le-panier-enchante-suites-amp-spa.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1449947&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=a66ea333f3e4007e&srepoch=1646176359&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"[""Situé à Marseille, à 2,5 km de la Fausse Monnaie et à 2,6 km de la plage de Maldorme, l'établissement LE PANIER ENCHANTÉ - Suites & Loft - Terrasse et patio au dessus du Vieux Port propose un..."", '366 expériences vécues']","['7,9']",https://www.booking.com/hotel/fr/le-panier-enchante-suites-amp-spa.fr.html?aid=304142,https://www.booking.com/hotel/fr/le-panier-enchante-suites-amp-spa.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1449947&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=06a09aedbc9701c9&srepoch=1641938524&from=searchresults,"43.30009700,5.36758500","7 Rue de la Charité, 13002 Marseille, France",43.300097,5.367585
307,Le Pélican,https://www.booking.com/hotel/fr/le-pelican-annecy1.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1407760&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=10d8a3322cde01eb&srepoch=1646176358&from=searchresults#hotelTmpl,"[""Situé à Annecy, à 400 mètres du palais de l'Île, l'établissement Le Pélican propose un bar, un parking privé et une terrasse. "", '284 expériences vécues']","['8,7']",https://www.booking.com/hotel/fr/le-pelican-annecy1.fr.html?aid=304142,https://www.booking.com/hotel/fr/le-pelican-annecy1.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1407760&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=6f239aed655d0146&srepoch=1641938523&from=searchresults,"45.89701500,6.13154300","20 Rue des Marquisats, 74000 Annecy, France",45.897015,6.131543
308,Le petit atelier,https://www.booking.com/hotel/fr/le-petit-atelier-bormes-les-mimosas1234567891011121314151617.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1413801&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=a87ea333ae33003b&srepoch=1646176358&from=searchresults#hotelTmpl,"['Hébergement géré par un particulier', ""Situé à Bormes-les-Mimosas, en Provence-Alpes-Côte d'Azur, à 1,6 km de la Grande Plage, l'établissement Le petit atelier propose des hébergements avec une connexion Wi-Fi gratuite, un barbecue, un..."", '45 expériences vécues']","['9,0']",https://www.booking.com/hotel/fr/le-petit-atelier-bormes-les-mimosas1234567891011121314151617.fr.html?aid=304142,https://www.booking.com/hotel/fr/le-petit-atelier-bormes-les-mimosas1234567891011121314151617.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1413801&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=fb899aed30b100ca&srepoch=1641938523&from=searchresults,"43.14250100,6.34917880","34 Chemin de la Bergerie, 83230 Bormes-les-Mimosas, France",43.142501,6.3491788
309,Le Pigalle Hotel,https://www.booking.com/hotel/fr/le-pigalle-paris2.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=19aba33224c301d7&srepoch=1646176357&from=searchresults#hotelTmpl,"[""L'établissement Le Pigalle Hôtel est situé dans le 9ème arrondissement de Paris, à seulement 5 minutes à pied du Moulin Rouge. "", '503 expériences vécues']","['8,7']",https://www.booking.com/hotel/fr/le-pigalle-paris2.fr.html?aid=304142,https://www.booking.com/hotel/fr/le-pigalle-paris2.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=44079aec3c9100f9&srepoch=1641938522&from=searchresults,"48.88166743,2.33732789","9 rue frochot, 9e arr., 75009 Paris, France",48.88166743,2.33732789
310,Le Pigonnet - Esprit de France,https://www.booking.com/hotel/fr/le-pigonnet.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1406939&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=7b07a333432c00df&srepoch=1646176359&from=searchresults#hotelTmpl,"['Le Pigonnet - Esprit de France est une élégante maison de style provençal, qui allie le raffinement du XVIIIe siècle à un style contemporain. ', '253 expériences vécues']","['8,6']",https://www.booking.com/hotel/fr/le-pigonnet.fr.html?aid=304142,https://www.booking.com/hotel/fr/le-pigonnet.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1406939&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=fc9c9aed4e23013f&srepoch=1641938524&from=searchresults,"43.51886697,5.44161469","5, avenue du Pigonnet, 13090 Aix-en-Provence, France",43.51886697,5.44161469
311,Le Pilo,https://www.booking.com/hotel/fr/le-pilori.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1466824&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=e033a332cf570003&srepoch=1646176357&from=searchresults#hotelTmpl,"[""Situé à Saint-Malo, à seulement 200 mètres de la plage de Bon Secours, l'établissement Le Pilo propose un hébergement en bord de mer avec connexion Wi-Fi gratuite. "", '120 expériences vécues']","['9,7']",https://www.booking.com/hotel/fr/le-pilori.fr.html?aid=304142,https://www.booking.com/hotel/fr/le-pilori.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1466824&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=96839aec93500146&srepoch=1641938522&from=searchresults,"48.64899200,-2.02562580","2 Rue Porcon de la Barbinais, Intra muros, 35400 Saint-Malo, France",48.648992,-2.0256258
312,Hotel Le Prieuré et La Résidence,https://www.booking.com/hotel/fr/le-prieure-amiens.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1407447&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=933fa332431a0016&srepoch=1646176357&from=searchresults#hotelTmpl,"[""L'Hotel Le Prieuré et La Résidence est situé dans le centre-ville d'Amiens, au pied de la cathédrale. "", '1 002 expériences vécues']","['8,4']",https://www.booking.com/hotel/fr/le-prieure-amiens.fr.html?aid=304142,https://www.booking.com/hotel/fr/le-prieure-amiens.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1407447&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=cd7f9aecf779031e&srepoch=1641938522&from=searchresults,"49.89444519,2.30094239","17 Rue Porion, 80000 Amiens, France",49.89444519,2.30094239
313,Brit Hotel Confort Rouen Centre,https://www.booking.com/hotel/fr/le-relais-des-2-rivieres.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1462807&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=54a1a3329faa0007&srepoch=1646176357&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"['Le Brit Hotel Confort Rouen Centre se situe dans le centre de Rouen, à proximité de la faculté de médecine et à 4\xa0km de la salle omnisports Le Kindarena. ', '1 668 expériences vécues']","['7,5']",https://www.booking.com/hotel/fr/le-relais-des-2-rivieres.fr.html?aid=304142,https://www.booking.com/hotel/fr/le-relais-des-2-rivieres.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1462807&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=d0fd9aec948b02b0&srepoch=1641938522&from=searchresults,"49.43869536,1.10920340","33 Boulevard Gambetta, 76000 Rouen, France",49.43869536,1.1092034
314,Le Richelieu,https://www.booking.com/hotel/fr/le-richelieu-le-havre.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1441598&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=1be7a332f7bc034f&srepoch=1646176357&from=searchresults#hotelTmpl,"[""Le Citotel Le Richelieu est situé entre la mairie et la cathédrale, au cœur du Havre, à seulement 10 minutes à pied de la plage et à 24 km d'Honfleur. "", '976 expériences vécues']","['7,3']",https://www.booking.com/hotel/fr/le-richelieu-le-havre.fr.html?aid=304142,https://www.booking.com/hotel/fr/le-richelieu-le-havre.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1441598&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=e6449aec3617020b&srepoch=1641938522&from=searchresults,"49.48881105,0.10760218","132 rue de Paris, Perret, 76600 Le Havre, France",49.48881105,0.10760218
315,Le Riesling Colmar All inclusive Free parking,https://www.booking.com/hotel/fr/le-riesling-colmar.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1421049&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=5252a3324f0b022b&srepoch=1646176358&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"['Hébergement géré par un particulier', ""Situé à Colmar, à seulement 1 km de la collégiale Saint-Martin, l'établissement Le Riesling Colmar All inclusive met gratuitement à votre disposition une connexion Wi-Fi et un parking privé. "", '125 expériences vécues']","['9,6']",https://www.booking.com/hotel/fr/le-riesling-colmar.fr.html?aid=304142,https://www.booking.com/hotel/fr/le-riesling-colmar.fr.html?aid=304142&ucfs=1&arphpl=1&dest_id=-1421049&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=1da19aec8e3401c0&srepoch=1641938523&from=searchresults,"48.07984425,7.36613929","30 Route de Neuf-Brisach, 68000 Colmar, France",48.07984425,7.36613929
